0,850,28.06134418
0.01,850,28.05714336
0.02,850,28.05854358
0.03,850,28.06397079
0.04,850,28.07184334
0.05,850,28.08057957
0.06,850,28.08859781
0.07,850,28.09448177
0.08,850,28.09805158
0.09,850,28.09968713
0.1,850,28.09977108
0.11,850,28.0986861
0.12,850,28.09681485
0.13,850,28.09453998
0.14,850,28.09224415
0.15,850,28.09031004
0.16,850,28.08907353
0.17,850,28.08852472
0.18,850,28.0884986
0.19,850,28.08882945
0.2,850,28.08935153
0.21,850,28.08989912
0.22,850,28.09032223
0.23,850,28.09058958
0.24,850,28.090724
0.25,850,28.0907486
0.26,850,28.0906865
0.27,850,28.09056081
0.28,850,28.09039463
0.29,850,28.09021108
0.3,850,28.09003326
0.31,850,28.08988319
0.32,850,28.08977468
0.33,850,28.08971785
0.34,850,28.08972278
0.35,850,28.08979958
0.36,850,28.08995834
0.37,850,28.09020104
0.38,850,28.0904703
0.39,850,28.09068246
0.4,850,28.09075371
0.41,850,28.09060026
0.42,850,28.09013831
0.43,850,28.08917903
0.44,850,28.08675216
0.45,850,28.08153513
0.46,850,28.07256452
0.47,850,28.06158831
0.48,850,28.05158715
0.49,850,28.04522693
0.5,850,28.04283314
0.51,850,28.04369453
0.52,850,28.04709527
0.53,850,28.05231948
0.54,850,28.05865131
0.55,850,28.06540737
0.56,850,28.07214565
0.57,850,28.07853281
0.58,850,28.08423603
0.59,850,28.0889225
0.6,850,28.0922594
0.61,850,28.09391393
0.62,850,28.09355327
0.63,850,28.09084462
0.64,850,28.08557119
0.65,850,28.07836892
0.66,850,28.07025399
0.67,850,28.06224432
0.68,850,28.05535785
0.69,850,28.05061252
0.7,850,28.04889071
0.71,850,28.05005971
0.72,850,28.0535266
0.73,850,28.05869617
0.74,850,28.0649732
0.75,850,28.07176249
0.76,850,28.07846881
0.77,850,28.08449697
0.78,850,28.08925175
0.79,850,28.09222308
0.8,850,28.09353145
0.81,850,28.09358058
0.82,850,28.09277552
0.83,850,28.09152131
0.84,850,28.090223
0.85,850,28.08924726
0.86,850,28.08868212
0.87,850,28.08849276
0.88,850,28.08864378
0.89,850,28.0890998
0.9,850,28.08982545
0.91,850,28.09071824
0.92,850,28.09117941
0.93,850,28.09038766
0.94,850,28.08771164
0.95,850,28.08394575
0.96,850,28.08052899
0.97,850,28.07875221
0.98,850,28.07876578
0.99,850,28.08020007
1,850,28.08268284
1.01,850,28.08584181
1.02,850,28.08930474
1.03,850,28.09271325
1.04,850,28.09581154
1.05,850,28.09838977
1.06,850,28.10023827
1.07,850,28.10114741
1.08,850,28.10090754
1.09,850,28.09930902
1.1,850,28.0961422
1.11,850,28.09119744
1.12,850,28.08436569
1.13,850,28.07627266
1.14,850,28.06786996
1.15,850,28.06011068
1.16,850,28.05394789
1.17,850,28.05033468
1.18,850,28.05007518
1.19,850,28.05286496
1.2,850,28.05789963
1.21,850,28.0643724
1.22,850,28.07147645
1.23,850,28.07840498
1.24,850,28.08435118
1.25,850,28.08850824
1.26,850,28.09006938
1.27,850,28.08838826
1.28,850,28.08399989
1.29,850,28.07796674
1.3,850,28.07135377
1.31,850,28.06522593
1.32,850,28.06064816
1.33,850,28.05855556
1.34,850,28.05890933
1.35,850,28.06122849
1.36,850,28.06502985
1.37,850,28.06983021
1.38,850,28.0751464
1.39,850,28.08049523
1.4,850,28.08539349
1.41,850,28.08935801
1.42,850,28.09196787
1.43,850,28.09326416
1.44,850,28.09349571
1.45,850,28.09291239
1.46,850,28.09176404
1.47,850,28.0903005
1.48,850,28.08877299
1.49,850,28.08744258
1.5,850,28.08657471
1.51,850,28.08643483
1.52,850,28.0872884
1.53,850,28.08940088
1.54,850,28.09270307
1.55,850,28.09464693
1.56,850,28.09157123
1.57,850,28.08064793
1.58,850,28.06531832
1.59,850,28.05186207
1.6,850,28.04583835
1.61,850,28.04747595
1.62,850,28.05465252
1.63,850,28.0652354
1.64,850,28.07709191
1.65,850,28.08808941
1.66,850,28.09631604
1.67,850,28.10149286
1.68,850,28.10407326
1.69,850,28.10451407
1.7,850,28.10327213
1.71,850,28.10080427
1.72,850,28.09756734
1.73,850,28.09401817
1.74,850,28.0906136
1.75,850,28.08776112
1.76,850,28.08550729
1.77,850,28.08373834
1.78,850,28.08233979
1.79,850,28.08119713
1.8,850,28.08019587
1.81,850,28.07923714
1.82,850,28.07833847
1.83,850,28.07756994
1.84,850,28.07700191
1.85,850,28.07670471
1.86,850,28.0767487
1.87,850,28.0772042
1.88,850,28.07814158
1.89,850,28.07963116
1.9,850,28.08170651
1.91,850,28.08413
1.92,850.0000001,28.0865427
1.93,850.0000001,28.08858516
1.94,850,28.08989789
